"E.B.M_five.obs.logOR.ratio" "E.B.M_obs.wt" "E.B.M_obs.mut" "E.B.M_total.reads.per.junction" "E.B.M_five.wt.cluster.cov" "E.B.M_five.mut.cluster.cov" "intron_junction" "Tcells_five.obs.logOR.ratio" "Tcells_obs.wt" "Tcells_obs.mut" "Tcells_total.reads.per.junction" "Tcells_five.wt.cluster.cov" "Tcells_five.mut.cluster.cov" "PreB_five.obs.logOR.ratio" "PreB_obs.wt" "PreB_obs.mut" "PreB_total.reads.per.junction" "PreB_five.wt.cluster.cov" "PreB_five.mut.cluster.cov" "DC_five.obs.logOR.ratio" "DC_obs.wt" "DC_obs.mut" "DC_total.reads.per.junction" "DC_five.wt.cluster.cov" "DC_five.mut.cluster.cov" "HSPC_five.obs.logOR.ratio" "HSPC_obs.wt" "HSPC_obs.mut" "HSPC_total.reads.per.junction" "HSPC_five.wt.cluster.cov" "HSPC_five.mut.cluster.cov" "IMP_five.obs.logOR.ratio" "IMP_obs.wt" "IMP_obs.mut" "IMP_total.reads.per.junction" "IMP_five.wt.cluster.cov" "IMP_five.mut.cluster.cov" "Bcells_five.obs.logOR.ratio" "Bcells_obs.wt" "Bcells_obs.mut" "Bcells_total.reads.per.junction" "Bcells_five.wt.cluster.cov" "Bcells_five.mut.cluster.cov" "NP_five.obs.logOR.ratio" "NP_obs.wt" "NP_obs.mut" "NP_total.reads.per.junction" "NP_five.wt.cluster.cov" "NP_five.mut.cluster.cov" "Mat_Mono_five.obs.logOR.ratio" "Mat_Mono_obs.wt" "Mat_Mono_obs.mut" "Mat_Mono_total.reads.per.junction" "Mat_Mono_five.wt.cluster.cov" "Mat_Mono_five.mut.cluster.cov" "MonoDC_five.obs.logOR.ratio" "MonoDC_obs.wt" "MonoDC_obs.mut" "MonoDC_total.reads.per.junction" "MonoDC_five.wt.cluster.cov" "MonoDC_five.mut.cluster.cov" "MkP_five.obs.logOR.ratio" "MkP_obs.wt" "MkP_obs.mut" "MkP_total.reads.per.junction" "MkP_five.wt.cluster.cov" "MkP_five.mut.cluster.cov" "MEP_five.obs.logOR.ratio" "MEP_obs.wt" "MEP_obs.mut" "MEP_total.reads.per.junction" "MEP_five.wt.cluster.cov" "MEP_five.mut.cluster.cov" "EP_five.obs.logOR.ratio" "EP_obs.wt" "EP_obs.mut" "EP_total.reads.per.junction" "EP_five.wt.cluster.cov" "EP_five.mut.cluster.cov" "None_five.obs.logOR.ratio" "None_obs.wt" "None_obs.mut" "None_total.reads.per.junction" "None_five.wt.cluster.cov" "None_five.mut.cluster.cov" "chr.x" "start.x" "end.x" "strand.x" "five_prime.x" "three_prime.x" "five_prime_ID" "three_prime_ID" "obs.wt" "obs.mut" "total.reads.per.junction" "None_pvalue" "EP_pvalue" "MEP_pvalue" "MkP_pvalue" "MonoDC_pvalue" "Mat_Mono_pvalue" "NP_pvalue" "Bcells_pvalue" "IMP_pvalue" "HSPC_pvalue" "DC_pvalue" "PreB_pvalue" "Tcells_pvalue" "E.B.M_pvalue" "chr.y" "start.y" "end.y" "strand_1" "five_prime.y" "three_prime.y" "clusterID_5p" "clusterID_3p" "start_match" "end_match" "start_diff" "end_diff" "fivep_diff" "threep_diff" "strand.y" "verdict" "gene" "ensemblID" "transcripts" "constitutive.score" "numTags" "tags" "relStart" "relEnd" "relStartTag" "relEndTag" "relStartTagClass" "relEndTagClass" "relStartTagAlt" "relEndTagAlt" "startClass" "endClass" "startDistance" "endDistance" "numTags_skipping" "tags_skipping" "curTag_skipping" "relStartExon_skipping" "relEndExon_skipping" "fivep_class" "threep_class" "fivep_distance" "threep_distance" "None_wt.psi" "None_mut.psi" "None_dPSI" "EP_wt.psi" "EP_mut.psi" "EP_dPSI" "MEP_wt.psi" "MEP_mut.psi" "MEP_dPSI" "MkP_wt.psi" "MkP_mut.psi" "MkP_dPSI" "MonoDC_wt.psi" "MonoDC_mut.psi" "MonoDC_dPSI" "Mat_Mono_wt.psi" "Mat_Mono_mut.psi" "Mat_Mono_dPSI" "NP_wt.psi" "NP_mut.psi" "NP_dPSI" "Bcells_wt.psi" "Bcells_mut.psi" "Bcells_dPSI" "IMP_wt.psi" "IMP_mut.psi" "IMP_dPSI" "HSPC_wt.psi" "HSPC_mut.psi" "HSPC_dPSI" "DC_wt.psi" "DC_mut.psi" "DC_dPSI" "PreB_wt.psi" "PreB_mut.psi" "PreB_dPSI" "Tcells_wt.psi" "Tcells_mut.psi" "Tcells_dPSI" "merge.output_Verdict" "Final_Verdict"
"370" NA 0 0 0 1 0 "chr21:29030223:29030594:+" NA 0 0 0 0 0 NA 0 0 0 0 1 NA 0 0 0 4 5 NA 0 0 0 1 3 NA 0 0 0 0 15 NA 0 0 0 0 0 NA 0 0 0 4 7 NA 0 0 0 7 28 NA 0 0 0 2 16 Inf 0 0 0 2 36 Inf 0 1 1 10 117 Inf 0 4 4 20 342 NA 0 0 0 1 52 "chr21" 29030223 29030594 "+" 29030223 29030594 "clu_428" "clu_422" 0 7 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 29030223 29030594 "+" 29030223 29030594 "clu_428" "clu_422" 29030773 29030594 -550 0 -550 0 "+" "cryptic_fiveprime" "USP16" "ENSG00000159259.8" "." NA 2 "basic|MANE_Select|appris_principal_3|CCDS, alternative_5_UTR|basic|appris_principal_3|CCDS" 21 20 "basic|MANE_Select|appris_principal_3|CCDS" "basic|MANE_Select|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "not_main_5_prime" "main" -550 0 1 "basic|MANE_Select|appris_principal_3|CCDS" "basic|MANE_Select|appris_principal_3|CCDS" 3 2 "not_main_5_prime" "main" -550 0 0 0 0 0 1.16959064327485 1.16959064327485 0 0.854700854700855 0.854700854700855 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA 0 NA 0 0 0 0 0 0 NA 0 NA NA NA NA NA NA
"371" NA 0 0 0 1 0 "chr21:29025077:29027872:+" NA 0 0 0 0 0 NA 0 0 0 0 1 NA 0 0 0 4 5 NA 0 0 0 1 3 NA 0 0 0 0 15 NA 0 0 0 0 0 NA 0 0 0 4 7 NA 0 0 0 7 28 NA 0 0 0 2 16 NA 0 1 1 2 36 Inf 0 0 0 10 117 Inf 2 3 5 20 342 NA 0 0 0 1 52 "chr21" 29025077 29027872 "+" 29025077 29027872 "clu_415" "clu_419" 0 5 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 29025077 29027872 "+" 29025077 29027872 "clu_415" "clu_419" 29024777 29027872 300 0 300 0 "+" "cryptic_fiveprime" "USP16" "ENSG00000142185.16" "." NA 2 "basic|MANE_Select|appris_principal_3|CCDS, alternative_5_UTR|basic|appris_principal_3|CCDS" 19 19 "basic|MANE_Select|appris_principal_3|CCDS" "basic|MANE_Select|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "not_main_5_prime" "main" 300 0 1 "basic|MANE_Select|appris_principal_3|CCDS" "basic|MANE_Select|appris_principal_3|CCDS" 1 1 "not_main_5_prime" "main" 300 0 0 0 0 10 0.87719298245614 -9.12280701754386 0 0 0 0 2.77777777777778 2.77777777777778 0 0 0 0 0 0 0 0 0 NA NA NA NA 0 NA 0 0 0 0 0 0 NA 0 NA NA NA NA NA NA
"372" NA 1 0 1 1 0 "chr21:29025771:29027872:+" NA 0 0 0 0 0 NA 0 1 1 0 1 NA 4 5 9 4 5 NA 1 3 4 1 3 NA 0 15 15 0 15 NA 0 0 0 0 0 NA 4 7 11 4 7 NA 7 28 35 7 28 NA 2 16 18 2 16 Inf 2 35 37 2 36 NA 10 116 126 10 117 -2.53016324137612 18 335 353 20 342 NA 1 52 53 1 52 "chr21" 29025771 29027872 "+" 29025771 29027872 "clu_417" "clu_419" 2 4 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 29025771 29027872 "+" 29025771 29027872 "clu_417" "clu_419" 29025771 29027872 0 0 0 0 "+" "annotated" "USP16" "ENSG00000182240.16" "ENST00000334352.8" 1 2 "basic|MANE_Select|appris_principal_3|CCDS, alternative_5_UTR|basic|appris_principal_3|CCDS" 2 19 "alternative_5_UTR|basic|appris_principal_3|CCDS" "basic|MANE_Select|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "alternative_5_UTR" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_3|CCDS" "basic|MANE_Select|appris_principal_3|CCDS" 1 1 "main" "main" 0 0 100 100 0 90 97.953216374269 7.953216374269 100 99.1452991452991 -0.854700854700852 100 97.2222222222222 -2.77777777777779 100 100 0 100 100 0 100 100 0 NA NA NA NA 100 NA 100 100 0 100 100 0 NA 100 NA NA NA NA NA "Canonical"
"373" NA 0 0 0 1 0 "chr21:29024777:29027872:+" NA 0 0 0 0 0 NA 0 0 0 0 1 NA 0 0 0 4 7 NA 0 0 0 1 3 NA 0 0 0 1 16 NA 0 0 0 0 0 NA 0 0 0 4 7 NA 0 0 0 8 32 NA 0 0 0 2 16 -Inf 0 1 1 2 37 -Inf 0 3 3 11 123 1.67099580543353 0 3 3 23 363 NA 0 0 0 1 57 "chr21" 29024777 29027872 "+" 29024777 29027872 "clu_413" "clu_419" 50 613 663 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 29024777 29027872 "+" 29024777 29027872 "clu_413" "clu_419" 29024777 29027872 0 0 0 0 "+" "annotated" "USP16" "ENSG00000156256.15" "ENST00000334352.8+ENST00000399975.7+ENST00000399976.7" 1 2 "basic|MANE_Select|appris_principal_3|CCDS, alternative_5_UTR|basic|appris_principal_3|CCDS" 19 19 "basic|MANE_Select|appris_principal_3|CCDS" "basic|MANE_Select|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_3|CCDS" "basic|MANE_Select|appris_principal_3|CCDS" 1 1 "main" "main" 0 0 0 0 0 0 0.826446280991736 0.826446280991736 0 2.4390243902439 2.4390243902439 0 2.7027027027027 2.7027027027027 0 0 0 0 0 0 0 0 0 NA NA NA 0 0 0 0 0 0 0 0 0 NA 0 NA NA NA NA NA "Canonical"
"374" NA 0 0 0 1 0 "chr21:14486114:14488956:-" NA 0 0 0 0 0 NA 0 0 0 1 0 NA 0 0 0 0 1 NA 0 0 0 0 1 NA 0 0 0 1 9 NA 0 0 0 0 0 NA 0 0 0 0 2 Inf 0 1 1 5 9 NA 0 0 0 0 5 NA 0 0 0 1 10 Inf 0 2 2 8 62 Inf 0 2 2 14 133 NA 0 0 0 1 12 "chr21" 14486114 14488956 "-" 14488956 14486114 "clu_28" "clu_39" 0 5 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 14486114 14488956 "-" 14488956 14486114 "clu_28" "clu_39" 14486114 14498441 0 -9485 9485 0 "-" "cryptic_fiveprime" "SAMSN1" "ENSG00000173276.14" "." NA 1 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" 7 7 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "not_main_5_prime" 0 -9485 1 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "CAGE_supported_TSS|basic|appris_principal_1|CCDS" 7 7 "not_main_5_prime" "main" 9485 0 0 0 0 0 1.50375939849624 1.50375939849624 0 3.2258064516129 3.2258064516129 0 0 0 NA 0 NA 0 11.1111111111111 11.1111111111111 NA 0 NA NA NA NA 0 0 0 NA 0 NA NA 0 NA 0 NA NA NA NA NA NA NA
"375" NA 0 0 0 3 4 "chr21:14486114:14498441:-" NA 0 0 0 2 0 NA 0 0 0 0 2 NA 0 0 0 5 43 NA 0 0 0 21 49 NA 0 0 0 31 162 NA 0 0 0 2 2 NA 0 0 0 8 43 -Inf 1 0 1 35 121 NA 0 0 0 15 81 NA 0 1 1 44 359 -Inf 0 3 3 156 1314 -Inf 0 3 3 335 4957 NA 0 1 1 12 803 "chr21" 14486114 14498441 "-" 14498441 14486114 "clu_31" "clu_39" 32 239 271 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 14486114 14498441 "-" 14498441 14486114 "clu_31" "clu_39" 14486114 14498441 0 0 0 0 "-" "annotated" "SAMSN1" "ENSG00000275895.7" "ENST00000285670.7+ENST00000400564.5+ENST00000400566.5+ENST00000619120.4+ENST00000647101.1" 1 1 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" 7 7 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "CAGE_supported_TSS|basic|appris_principal_1|CCDS" 7 7 "main" "main" 0 0 0 0.12453300124533 0.12453300124533 0 0.0605204760944119 0.0605204760944119 0 0.228310502283105 0.228310502283105 0 0.278551532033426 0.278551532033426 0 0 0 2.85714285714286 0 -2.85714285714286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 NA 0 NA NA NA "Canonical"
"376" NA 0 0 0 0 0 "chr21:29063530:29064697:-" NA 0 0 0 0 1 NA 0 0 0 0 0 NA 0 0 0 1 4 NA 0 0 0 1 1 NA 0 0 0 0 6 NA 0 0 0 0 0 NA 0 0 0 0 2 -Inf 0 0 0 3 4 NA 0 1 1 0 7 Inf 0 1 1 1 20 Inf 0 1 1 7 51 Inf 0 6 6 12 206 Inf 0 0 0 0 25 "chr21" 29063530 29064697 "-" 29064697 29063530 "clu_498" "clu_517" 1 8 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 29063530 29064697 "-" 29064697 29063530 "clu_498" "clu_517" 29063530 29064967 0 -270 270 0 "-" "cryptic_fiveprime" "CCT8" "ENSG00000275464.4" "." NA 1 "basic|MANE_Select|appris_principal_1|CCDS" 7 7 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "not_main_5_prime" 0 -270 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 7 7 "not_main_5_prime" "main" 270 0 NA 0 NA 0 2.9126213592233 2.9126213592233 0 1.96078431372549 1.96078431372549 0 5 5 NA 14.2857142857143 NA 0 0 0 NA 0 NA NA NA NA NA 0 NA 0 0 0 0 0 0 NA NA NA NA 0 NA NA NA
"377" NA 0 0 0 0 0 "chr21:29063530:29064967:-" NA 0 0 0 0 1 NA 0 0 0 0 0 NA 0 0 0 1 4 NA 0 0 0 1 1 NA 0 0 0 1 5 NA 0 0 0 0 0 NA 0 0 0 0 3 Inf 0 0 0 3 5 NA 0 1 1 1 6 -Inf 0 0 0 1 21 -Inf 0 1 1 8 52 -Inf 0 2 2 12 194 -Inf 0 1 1 0 26 "chr21" 29063530 29064967 "-" 29064967 29063530 "clu_499" "clu_517" 668 7932 8600 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 29063530 29064967 "-" 29064967 29063530 "clu_499" "clu_517" 29063530 29064967 0 0 0 0 "-" "annotated" "CCT8" "ENSG00000160294.11" "ENST00000286788.9+ENST00000540844.5+ENST00000626972.2" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 7 7 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 7 7 "main" "main" 0 0 NA 3.84615384615385 NA 0 1.03092783505155 1.03092783505155 0 1.92307692307692 1.92307692307692 0 0 0 0 16.6666666666667 16.6666666666667 0 0 0 NA 0 NA NA NA NA 0 0 0 0 0 0 0 0 0 NA NA NA NA 0 NA NA "Canonical"
"378" NA 0 0 0 0 0 "chr21:28971444:28971621:-" NA 0 1 1 0 1 NA 0 0 0 0 0 NA 0 0 0 1 3 NA 0 0 0 0 3 NA 0 1 1 1 6 NA 0 0 0 0 0 NA 0 1 1 0 3 NA 0 0 0 3 6 NA 0 0 0 1 8 Inf 0 2 2 1 23 Inf 1 2 3 7 53 Inf 3 9 12 13 209 NA 1 2 3 1 28 "chr21" 28971444 28971621 "-" 28971621 28971444 "clu_372" "clu_389" 0 9 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 28971444 28971621 "-" 28971621 28971444 "clu_372" "clu_389" 28971444 28971270 0 351 -351 0 "-" "cryptic_fiveprime" "LTN1" "ENSG00000141956.13" "." NA 1 "basic|appris_principal_2|CCDS" 6 7 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "not_main_5_prime" 0 351 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 6 7 "not_main_5_prime" "main" -351 0 100 7.14285714285714 -92.8571428571429 23.0769230769231 4.30622009569378 -18.7707029812293 14.2857142857143 3.77358490566038 -10.5121293800539 0 8.69565217391304 8.69565217391304 0 0 0 0 0 0 NA 33.3333333333333 NA NA NA NA 0 16.6666666666667 16.6666666666667 NA 0 NA 0 0 0 NA NA NA NA 100 NA NA NA
"379" NA 1 0 1 1 0 "chr21:28971444:28981118:-" NA 0 0 0 0 0 NA 1 0 1 1 0 NA 0 0 0 0 1 Inf 0 1 1 0 1 NA 0 5 5 1 13 NA 0 0 0 0 1 NA 0 1 1 0 4 Inf 3 5 8 6 12 NA 0 1 1 0 5 -Inf 0 7 7 1 14 -0.380772495517793 3 26 29 7 71 -0.506346332961945 7 50 57 19 149 NA 1 3 4 1 13 "chr21" 28971444 28981118 "-" 28981118 28971444 "clu_375" "clu_389" 21 283 304 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 28971444 28981118 "-" 28981118 28971444 "clu_375" "clu_389" 28971444 28981118 0 0 0 0 "-" "annotated" "LTN1" "ENSG00000205581.11" "ENST00000361371.10+ENST00000389194.7+ENST00000389195.7+ENST00000614971.4" 1 1 "basic|appris_principal_2|CCDS" 6 6 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "main" 0 0 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 6 6 "main" "main" 0 0 100 23.0769230769231 -76.9230769230769 36.8421052631579 33.5570469798658 -3.28505828329212 42.8571428571429 36.6197183098592 -6.23742454728369 0 50 50 NA 20 NA 50 41.6666666666667 -8.33333333333333 NA 25 NA NA 0 NA 0 38.4615384615385 38.4615384615385 NA 100 NA NA 0 NA 100 NA NA NA NA NA NA "Canonical"
"380" NA 0 0 0 0 0 "chr21:28971444:28972215:-" NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 -Inf 0 0 0 1 0 NA 0 0 0 1 0 NA 0 0 0 0 0 NA 0 0 0 0 0 -Inf 0 0 0 1 0 NA 0 1 1 0 2 Inf 0 1 1 0 4 -0.22314355131421 0 1 1 1 9 Inf 0 6 6 0 19 NA 0 0 0 0 1 "chr21" 28971444 28972215 "-" 28972215 28971444 "clu_374" "clu_389" 3 23 26 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 28971444 28972215 "-" 28972215 28971444 "clu_374" "clu_389" 28971444 28971270 0 945 -945 0 "-" "cryptic_fiveprime" "LTN1" "ENSG00000160193.11" "." 0 1 "basic|appris_principal_2|CCDS" 6 7 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "not_main_5_prime" 0 945 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 6 7 "not_main_5_prime" "main" -945 0 NA 0 NA NA 31.5789473684211 NA 0 11.1111111111111 11.1111111111111 NA 25 NA NA 50 NA 0 NA NA NA NA NA NA NA NA 0 NA NA 0 NA NA NA NA NA NA NA NA NA NA NA NA NA
"381" NA 3 4 7 3 4 "chr21:28971444:28982315:-" NA 1 0 1 1 0 NA 0 3 3 0 3 NA 5 46 51 5 46 NA 22 49 71 22 49 NA 31 161 192 31 161 NA 1 2 3 1 2 NA 9 41 50 9 41 NA 33 117 150 33 117 NA 15 75 90 15 75 NA 43 324 367 43 324 Inf 144 1269 1413 144 1269 -0.810930216216329 322 4709 5031 322 4714 NA 13 774 787 13 774 "chr21" 28971444 28982315 "-" 28982315 28971444 "clu_377" "clu_389" 1 12 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 28971444 28982315 "-" 28982315 28971444 "clu_377" "clu_389" 28971444 28982315 0 0 0 0 "-" "novel annotated pair" "LTN1" "ENSG00000198862.14" "ENST00000361371.10+ENST00000389194.7+ENST00000389195.7+ENST00000614971.4" 1 1 "basic|appris_principal_2|CCDS" 6 5 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "main" 0 0 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 6 5 "main" "main" 0 0 100 100 0 100 99.8939329656343 -0.106067034365722 100 100 0 100 100 0 100 100 0 100 100 0 100 100 0 100 100 0 100 100 0 100 100 0 100 100 0 NA 100 NA 100 NA NA NA "Canonical"
"382" NA 0 0 0 0 0 "chr21:28967179:28967601:-" NA 0 0 0 0 0 NA 0 0 0 0 0 NA 1 3 4 1 3 NA 0 3 3 0 3 NA 0 5 5 1 5 NA 0 0 0 0 0 NA 0 3 3 0 3 NA 2 7 9 2 7 Inf 1 8 9 1 8 NA 1 21 22 1 22 Inf 8 51 59 8 52 Inf 13 206 219 14 210 NA 1 29 30 1 30 "chr21" 28967179 28967601 "-" 28967601 28967179 "clu_367" "clu_383" 0 5 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 28967179 28967601 "-" 28967601 28967179 "clu_367" "clu_383" 28967179 28966369 0 1232 -1232 0 "-" "cryptic_fiveprime" "LTN1" "ENSG00000173638.19" "." NA 1 "basic|appris_principal_2|CCDS" 9 10 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "not_main_5_prime" 0 1232 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 9 10 "not_main_5_prime" "main" -1232 0 100 96.6666666666667 -3.33333333333333 92.8571428571429 98.0952380952381 5.23809523809523 100 98.0769230769231 -1.92307692307693 100 95.4545454545455 -4.54545454545455 100 100 0 100 100 0 NA 100 NA NA NA NA 0 100 100 NA 100 NA 100 100 0 NA NA NA NA NA NA NA NA
"383" NA 0 0 0 0 0 "chr21:28967179:28969465:-" NA 0 1 1 0 1 NA 0 0 0 0 0 NA 1 4 5 1 4 NA 0 1 1 1 1 NA 0 5 5 0 6 NA 0 0 0 0 0 NA 0 2 2 0 2 NA 2 4 6 3 4 -Inf 0 5 5 0 7 -Inf 1 16 17 1 20 -Inf 6 41 47 7 51 -Inf 11 179 190 12 206 NA 0 25 25 0 25 "chr21" 28967179 28969465 "-" 28969465 28967179 "clu_368" "clu_383" 28 303 331 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 28967179 28969465 "-" 28969465 28967179 "clu_368" "clu_383" 28967179 28969465 0 0 0 0 "-" "annotated" "LTN1" "ENSG00000142207.7" "ENST00000361371.10+ENST00000389194.7+ENST00000389195.7+ENST00000614971.4" 1 1 "basic|appris_principal_2|CCDS" 9 9 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "main" 0 0 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 9 9 "main" "main" 0 0 NA 100 NA 91.6666666666667 86.8932038834951 -4.77346278317151 85.7142857142857 80.3921568627451 -5.32212885154061 100 80 -20 NA 71.4285714285714 NA 66.6666666666667 100 33.3333333333333 NA 100 NA NA NA NA NA 83.3333333333333 NA 0 100 100 100 100 0 NA NA NA NA 100 NA NA "Canonical"
"384" NA 0 0 0 0 0 "chr21:28967179:28970551:-" NA 0 1 1 0 1 NA 0 0 0 0 0 NA 1 4 5 1 4 NA 1 1 2 1 1 NA 1 5 6 1 5 NA 0 0 0 0 0 NA 0 3 3 0 3 NA 3 5 8 3 5 NA 1 5 6 1 6 Inf 1 19 20 1 21 Inf 8 48 56 8 52 Inf 12 187 199 12 194 NA 0 25 25 0 26 "chr21" 28967179 28970551 "-" 28970551 28967179 "clu_370" "clu_383" 0 10 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 28967179 28970551 "-" 28970551 28967179 "clu_370" "clu_383" 28967179 28970551 0 0 0 0 "-" "novel annotated pair" "LTN1" "ENSG00000280071.3" "ENST00000361371.10+ENST00000389194.7+ENST00000389195.7+ENST00000614971.4" 1 1 "basic|appris_principal_2|CCDS" 9 8 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "main" 0 0 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 9 8 "main" "main" 0 0 NA 96.1538461538462 NA 100 96.3917525773196 -3.60824742268041 100 92.3076923076923 -7.69230769230769 100 90.4761904761905 -9.52380952380952 100 83.3333333333333 -16.6666666666667 100 100 0 NA 100 NA NA NA NA 100 100 0 100 100 0 100 100 0 NA NA NA NA 100 NA NA "Canonical"
"385" NA 0 0 0 0 0 "chr21:28986237:28986731:-" NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 2 NA 0 0 0 0 1 Inf 0 1 1 0 7 NA 0 0 0 0 0 NA 0 1 1 0 1 NA 0 2 2 1 8 NA 0 0 0 1 4 Inf 0 7 7 2 19 -1.44691898293633 1 2 3 3 38 -1.89711998488588 0 12 12 6 118 -Inf 0 1 1 0 18 "chr21" 28986237 28986731 "-" 28986731 28986237 "clu_386" "clu_399" 5 18 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 28986237 28986731 "-" 28986731 28986237 "clu_386" "clu_399" 28986237 28986730 0 1 -1 0 "-" "cryptic_fiveprime" "LTN1" "ENSG00000156253.7" "." NA 1 "basic|appris_principal_2|CCDS" 2 2 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "not_main_5_prime" 0 1 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 2 2 "not_main_5_prime" "main" -1 0 NA 5.55555555555556 NA 0 10.1694915254237 10.1694915254237 33.3333333333333 5.26315789473684 -28.0701754385965 0 36.8421052631579 36.8421052631579 0 0 0 0 25 25 NA 100 NA NA NA NA NA 14.2857142857143 NA NA 0 NA NA 0 NA NA NA NA NA NA NA NA "Cryptic_fiveprime"
